Delta_mean,Delta_max,Theta_mean,Theta_max,Alpha_mean,Alpha_max,Beta_mean,Beta_max,Gamma_mean,Gamma_max,Alpha_Peak_Hz,file_id,label
2.200712470585017e-05,0.0001276426477820619,5.799501238277337e-06,1.7403666230176946e-05,7.495771574762507e-06,4.2802928888685175e-05,3.190976502982509e-06,6.353813466500544e-06,3.128198138125946e-07,1.142106338517689e-06,9.0,mh_2019_0001670,0
6.096135202944588e-05,0.00013861311456152302,2.6407698723907834e-05,5.990389757276822e-05,6.463571090619063e-06,1.2680547311663915e-05,2.6777204814786493e-06,3.615100886940988e-06,1.0390186160307892e-07,2.208835729787761e-07,9.5,mh_2019_0001316,0
2.5622270019173558e-05,7.74719402090316e-05,9.456238290073963e-06,2.7169666068619303e-05,1.7575576296703752e-05,8.572361259839217e-05,1.946383257187498e-06,3.761523552225146e-06,6.312458150752333e-08,1.739894250702816e-07,9.5,mh_2020_0000016,0
0.0002907667799690049,0.0008161604884718204,5.516618335232815e-05,0.00014170466327949866,1.4077124017371816e-05,4.10819762752687e-05,7.893209559069842e-06,2.4992499730030164e-05,2.6288505796538347e-07,9.128714956950042e-07,8.0,mh_2020_0000602,0
2.6830317430773482e-05,7.030366116910047e-05,1.3984940270405495e-05,3.4508090419183956e-05,2.7149252709924378e-05,0.00012018662286346316,6.314260004366738e-06,1.2818263230010824e-05,2.2308574415915256e-07,6.619233089164781e-07,10.0,mh_2019_0001531,0
1.7160104030722108e-05,0.00011188260941168859,5.531555794095309e-06,2.9929040492230453e-05,3.440054287127792e-06,9.008991247175229e-06,2.28759341865825e-06,6.583497411722725e-06,1.5078323312601863e-07,5.203635073019481e-07,9.0,mh_2024_0004234,0
3.568887367581683e-05,0.00018132389393647248,5.942616959284454e-06,1.4989669037449712e-05,2.394347790364693e-05,0.00010247198610687552,2.6055716917109702e-06,5.639766743874289e-06,9.080751947259689e-08,1.730196113827741e-07,10.0,mh_2024_0003709,0
2.74255254883508e-05,0.00012121918110612927,7.205800815221341e-06,1.6584838020470298e-05,1.0191880231221736e-05,2.2584727729367895e-05,4.271956611308578e-06,9.147298253851723e-06,2.1426284998082744e-07,1.1199249600824622e-06,9.0,mh_2020_0000434,0
4.140493903250944e-05,0.000180883497863159,2.6777474052931222e-05,5.344115945790096e-05,1.7862186627738826e-05,8.974558476153842e-05,4.136487007098807e-06,9.18633159176884e-06,4.7073934392001085e-08,9.688258855458082e-08,8.5,mh_2019_0001957,0
1.3711487450817923e-05,0.00012187273652232761,4.51482516986593e-06,2.4679487858749023e-05,2.553624856453169e-06,8.033434767307807e-06,2.330726981433319e-06,4.142666514535903e-06,1.0982001613105926e-07,1.699789418523105e-07,8.0,mh_2019_0002081,0
8.556775411512307e-06,2.544963699357374e-05,4.0208282693520104e-06,6.179199737274898e-06,1.0293252425958441e-05,3.94919439238735e-05,4.496778595680959e-06,7.639233583532603e-06,1.4582257914354983e-07,2.4164772993882847e-07,10.0,mh_2019_0000290,0
1.357337971508626e-05,3.6238953390685634e-05,8.365583638852796e-06,1.2382482835767173e-05,6.066961335304508e-06,1.3991863892307612e-05,4.6267065904939766e-06,1.922328394799715e-05,2.916379907782058e-07,1.0740749243613954e-06,8.5,mh_2019_0002455,0
4.699977588317341e-05,0.0004191214409608001,1.3230926226767042e-05,0.00012926102412903518,4.2839953888202605e-06,3.8353615864502174e-05,4.9144151133666865e-06,2.128729983857993e-05,4.6873165814577466e-07,1.8575610857910227e-06,8.0,mh_2024_0004320,0
2.389929806895913e-05,4.557421130833382e-05,1.7126188964383242e-05,3.0979862232850645e-05,5.955260157541813e-06,1.2370737321990723e-05,1.940218519362514e-06,6.016244821489398e-06,8.599404794136867e-08,4.3538658822246965e-07,8.0,mh_2022_0000382,0
3.1729838598563706e-05,0.0001097880875678882,2.176402420372253e-05,3.755561633406051e-05,7.202180249062764e-06,1.2052791212007913e-05,2.081993855205058e-06,4.520691895888125e-06,7.310963857472197e-08,1.2923378528691652e-07,8.0,mh_2019_0001888,0
3.077052259215822e-05,0.00016244451131820038,7.260855156872869e-06,2.262081528882998e-05,2.7083696858608767e-06,4.942405917912967e-06,1.3892594745200445e-06,2.7128477080447394e-06,5.643209308725719e-08,1.3907636715548817e-07,10.0,mh_2020_0000721,0
3.1599889612650717e-05,0.0001365624766433171,9.002782931198783e-06,1.620225851027227e-05,2.8071132725776875e-06,6.11597803144624e-06,4.790999491065589e-06,2.2416894355950247e-05,5.28690163779807e-07,2.8829323868697164e-06,8.0,mh_2021_0000234,0
0.0006034770359791515,0.002510789645578657,0.00013078370706441213,0.0004988181527245108,6.071455864087532e-05,0.00018344110192634137,1.504246505930699e-05,6.985220425473114e-05,4.229397651774657e-07,2.5981039062633253e-06,8.5,mh_2020_0000189,0
5.791575785100707e-05,0.00021249568212723435,2.6812637096809157e-05,6.20432825201239e-05,2.442120781715313e-05,9.253489813298131e-05,5.098261927183357e-06,1.0821497042554554e-05,1.5092472692010849e-07,6.56985075324995e-07,8.5,mh_2019_0000373,0
2.708458423983725e-05,9.755489303438399e-05,6.014134289974066e-06,2.0810747516341323e-05,2.0425370746699763e-06,3.6857249276519e-06,1.2418447549334024e-06,1.7457899199370677e-06,8.651940347213492e-08,1.5743353931923115e-07,9.0,mh_2019_0000439,0
1.5611282904790492e-05,3.5831821349573806e-05,5.795720358810755e-06,9.49431044530805e-06,3.7041369651841284e-06,6.985695963802858e-06,4.070831707276822e-06,9.561845883117969e-06,2.4566205911385276e-07,9.155725781356057e-07,9.0,mh_2020_0000155,0
7.17382101627929e-05,0.00020958669862935212,2.6419112044411017e-05,0.00010220932052945657,2.26078601453048e-05,6.332192087292658e-05,3.83793440323584e-06,1.2337676211750361e-05,1.5075852891726192e-07,3.874333695543978e-07,9.0,mh_2019_0002172,0
1.036417132024076e-05,2.4238100486206613e-05,3.401862290760719e-06,6.621407552974301e-06,8.320457790297507e-06,2.1930876000356446e-05,1.6698914233922838e-06,3.261639741317823e-06,1.0040856927532973e-07,3.338765875507579e-07,9.0,mh_2024_0004231,0
2.2765848957448154e-05,0.00015289133041900343,6.868361779301234e-06,1.9286244636138883e-05,4.904036951622939e-06,1.8231202166994194e-05,2.6186078475638724e-06,7.608803380198491e-06,1.7218656026051258e-07,1.187923332670718e-06,8.5,mh_2024_0004017,0
0.00014017565032284387,0.0007786135537810398,3.599133239929031e-05,0.00014646481648802025,1.2075464463463306e-05,3.6343714458812866e-05,7.300328516335248e-06,1.7782918569383202e-05,4.7341969031251323e-07,1.4471148297697446e-06,8.0,mh_2019_0001321,0
2.4107807548233563e-05,7.530328999753481e-05,1.5028926459730138e-05,3.434698435376651e-05,8.536758419074524e-06,1.6648885292088624e-05,4.584304059311212e-06,8.543555764940383e-06,7.861599239710824e-08,2.5214939194628224e-07,10.0,mh_2019_0000876,0
0.00024266919449599815,0.0009144653115946937,4.494322661461111e-05,0.00020615755931994536,7.983651837392388e-06,2.7893973795171783e-05,4.40208710730612e-06,1.476985017120964e-05,2.2902495840594447e-07,6.208401655722834e-07,8.0,mh_2020_0000911,0
1.6284730256640075e-05,4.1461360314869516e-05,6.545264655125565e-06,1.3317574115739478e-05,6.862106021296697e-06,4.0634577569920544e-05,3.2118811890601075e-06,7.741566372187093e-06,1.1242134648687782e-07,3.105215186014879e-07,10.0,mh_2020_0000503,0
1.8008650470700663e-05,7.105919706380657e-05,6.674851930728236e-06,1.2315844672596895e-05,1.0875191842619591e-05,4.418575654955597e-05,3.6738590973284568e-06,5.862132724234239e-06,1.6084840405018797e-07,5.950586058489583e-07,11.0,mh_2021_0000312,0
5.331790577382035e-05,0.00016065552635371907,1.503470859582652e-05,3.0787018095116946e-05,7.92051629575334e-06,2.3660775215092376e-05,2.2840097283622927e-06,4.567263990809211e-06,6.59914401586801e-08,1.2073615964946317e-07,8.0,mh_2019_0002294,0
0.00021262285654416306,0.0007934191356933193,4.8643321226938856e-05,0.00021683838189476268,8.78004648864007e-06,6.108215322073542e-05,6.186370741861085e-06,4.037303200938626e-05,2.4523342725445804e-07,1.6976027132327041e-06,8.0,mh_2021_0000497,0
3.293688818693653e-05,0.0001262751068389177,2.3885390341217488e-05,4.318863167412969e-05,1.4995764551163756e-05,3.2845362254202345e-05,5.2190638850136236e-06,1.2119804666812596e-05,2.175096686682925e-07,1.147981138162584e-06,10.0,mh_2019_0000841,0
2.7742272552237964e-05,0.00011937717862705964,9.269781542015069e-06,1.7630720427545516e-05,6.93373997975792e-06,1.4131246886472723e-05,2.7281231204179165e-06,4.870929953845551e-06,5.974156133736474e-08,1.635851812675021e-07,9.0,mh_2020_0000820,0
1.4409773486659134e-05,2.506223836377965e-05,2.2561493117543376e-06,3.6976798130400965e-06,1.5190489133989647e-06,3.546439967553258e-06,1.6114928212712242e-06,3.720713204505336e-06,8.462554826866434e-08,3.484565554535158e-07,10.5,mh_2019_0000455,0
5.6171844763609015e-05,0.0002018566882738113,1.4196381877433617e-05,3.7834929716681074e-05,7.75538505929465e-06,1.4618526992075212e-05,5.034864419383905e-06,8.45218607831059e-06,7.889242092721335e-08,1.5422081536967568e-07,8.5,mh_2021_0000424,0
1.940498650544918e-05,5.58658309692871e-05,6.708036245486887e-06,2.0287699534477928e-05,1.7577492561185752e-05,9.701252669348873e-05,2.5948696481126125e-06,6.204587323673008e-06,1.185789544449233e-07,3.0311514588090574e-07,9.0,mh_2019_0002402,0
3.240354056794438e-05,0.00018775261628467467,1.1697668440291172e-05,5.173980061044961e-05,7.934891077082934e-06,3.1205660809936335e-05,2.2343633558460177e-06,5.61235525203403e-06,5.521542242678003e-08,1.1261790466785487e-07,8.5,mh_2019_0001760,0
6.244093453131254e-05,0.0004477725621982871,4.017083492775832e-05,0.0001488821030183446,2.1993346311216297e-05,8.404385329389941e-05,5.10486945339431e-06,2.1869910611485437e-05,1.4484438976533504e-07,9.610008129141186e-07,8.0,ffh_2024_0000258,0
5.250098059865181e-06,2.2061112609423835e-05,2.4348759597232902e-06,6.163279951980402e-06,5.278513375206614e-06,1.4322377272233693e-05,1.5710611523343076e-06,2.8528732153625205e-06,7.38778303026293e-08,2.2490828731669757e-07,9.5,mh_2024_0004349,0
2.24565574766484e-05,7.152062051233798e-05,7.936433615828856e-06,1.5243028462072915e-05,1.4282313041273482e-05,4.7751578250147645e-05,4.058231263486703e-06,6.1763350966815006e-06,1.2515541630823456e-07,1.9595685263289572e-07,9.0,mh_2019_0001377,0
0.0008172714037742747,0.002287967580154671,0.00021058484307583255,0.0008051951145334331,0.00010480932922134454,0.00030874760604539004,5.870173745083058e-05,0.00021448385865422984,4.5506335126282965e-06,1.2515123093747981e-05,10.0,mh_2024_0004058,0
2.0418307293861737e-05,0.00012842304808541888,9.00271787695934e-06,2.9784486821561234e-05,6.757674529482084e-06,1.668359331605318e-05,2.4986898819452353e-06,4.374938301572617e-06,9.735035400918199e-08,3.098877060913653e-07,8.0,mh_2024_0003718,0
2.018458521496891e-05,9.792197378730348e-05,6.819754150923644e-06,2.830080832646848e-05,2.684125176520925e-06,9.772058500566061e-06,1.0930492389894885e-06,3.2998998395993714e-06,3.027454564210514e-08,5.49642074700117e-08,10.0,mh_2019_0001319,0
3.991113428134585e-05,0.00015110270507119136,1.9219106069531413e-05,4.9115490488822125e-05,4.29244486830239e-05,0.0001434514933451816,4.762891173768398e-06,1.386251463186317e-05,8.642572252218415e-08,1.6138573479784556e-07,10.0,mh_2019_0000066,0
6.349535098859236e-05,0.0002577170309175942,9.332359890584774e-06,3.620300597465096e-05,2.5017891237699868e-06,6.577740573264748e-06,1.5496439624008037e-06,3.0940318297950714e-06,1.0977841584755561e-07,1.8350706018031802e-07,8.0,mh_2019_0000307,0
0.00013583238268833372,0.0009610254478758328,3.8261160448487035e-05,0.00029583889874698,1.5338149350707767e-05,9.929762404041055e-05,7.054591777910117e-06,7.020771990914247e-05,3.9229732765872337e-07,3.889227287636011e-06,8.0,mh_2019_0001884,0
4.6254823921973394e-05,0.00014666491739252286,2.2373037522551944e-05,4.422103165621485e-05,3.382122154648491e-05,0.00010318905311677615,4.377349584703402e-06,1.0551866627494069e-05,1.4059088236358454e-07,4.332508386387171e-07,8.5,mh_2019_0000214,0
0.0001299060906256736,0.0017423528930361075,4.604208000625688e-05,0.0004881358360205654,4.255440496092717e-05,0.00015352294358903174,2.6850384849980103e-05,0.00010554593858248325,3.217118102164744e-06,1.2955118273369623e-05,9.5,mh_2024_0003502,0
2.708988322868865e-05,0.00014549952157862726,2.4772352854001598e-05,0.0001081544054779188,1.9101621998861256e-05,7.918982248372206e-05,3.1010938993363363e-06,6.650338138736993e-06,4.269041683805462e-08,1.5915251357025503e-07,8.0,ffh_2024_0000138,0
1.7794015083320795e-05,7.825376406950341e-05,8.741726200077672e-06,3.735920872287718e-05,5.544879119086984e-06,1.3435766016583648e-05,3.1252476753137783e-06,5.856522494037787e-06,1.347017615184696e-07,3.9312514226364047e-07,9.0,mh_2019_0001112,0
3.306113187040722e-05,6.96141088492626e-05,1.184544376396104e-05,2.3846137484911773e-05,6.467881778910261e-06,2.187434356193584e-05,1.4402526496903186e-06,2.2739967530098977e-06,6.585161450497806e-08,1.1568127711131849e-07,9.5,mh_2019_0000293,0
7.634399304251391e-05,0.0003468572298341619,2.0225009671737746e-05,4.618584455069828e-05,5.995120005547333e-06,1.1016200409503399e-05,8.461540537542226e-06,5.335114723241759e-05,6.572389334722347e-07,3.6970520122035777e-06,8.0,mh_2022_0000050,0
1.2603340751465096e-05,9.118702408456055e-05,5.613005548117576e-06,1.815114322787445e-05,5.4352226003286775e-06,1.5059244332576147e-05,1.8566781600947882e-06,4.684824240978889e-06,1.0890794337006624e-07,5.164716350992406e-07,9.5,mh_2021_0000169,0
0.00021382758390815776,0.0012607076246955904,5.5949288381436185e-05,0.00019702716085388057,2.4528992988539284e-05,5.323896706991727e-05,1.562133759474478e-05,3.3724417110564185e-05,1.6554030385332086e-06,4.95477869410004e-06,10.0,mh_2024_0004102,0
5.057756711269644e-05,0.00022485333677047455,1.0222850247335748e-05,2.9297059624871806e-05,1.708812256037681e-05,6.697906394893484e-05,2.632234839247184e-06,7.256993146194948e-06,8.0275225829353e-08,1.48167554462822e-07,10.5,mh_2019_0001446,0
7.198899377427853e-05,0.0003026895868727165,1.9089955553737285e-05,5.786112147560051e-05,1.4480544340075665e-05,3.227191447253634e-05,3.256282847925951e-06,5.383499714829792e-06,2.03287779051592e-07,4.0348883054943963e-07,9.0,mh_2019_0001066,0
0.00021291322865917773,0.0010147369496190785,4.6819384776827134e-05,0.00017612916295548506,1.1726506072321101e-05,6.362424931167983e-05,7.332570985913519e-06,2.874959247945016e-05,3.6491318139886e-07,1.1648274791807163e-06,8.0,mh_2021_0000665,0
5.8184104487276725e-05,0.0002557700216863078,1.3520559741627044e-05,2.930626249371998e-05,1.392611739447853e-05,6.767725667809486e-05,4.2404272362678e-06,7.224567714135262e-06,1.2312039547533248e-07,3.398572908080836e-07,10.0,mh_2024_0003981,0
9.748701845005465e-06,3.7212571157937144e-05,4.816914601652516e-06,8.330126889758364e-06,7.884205830286884e-06,1.6210909437628312e-05,1.7616728468602812e-06,2.6512800110375603e-06,6.09010675002515e-08,1.4430882216600137e-07,9.5,mh_2019_0001204,0
3.1783960486137914e-05,0.00014106950551131015,9.75481995894982e-06,3.137007715400686e-05,1.1971928756402544e-05,3.292516469965389e-05,3.3169715866559968e-06,7.055302874476617e-06,1.2601294637613318e-07,3.2655592956848355e-07,9.0,mh_2021_0000455,0
8.176001887638652e-06,1.5890336160492602e-05,3.199359120549399e-06,5.5259078807781705e-06,4.9650319705912e-06,1.9522982653963327e-05,1.6160099969158155e-06,2.307194841771025e-06,8.319113324713606e-08,1.7132236062601215e-07,10.5,mh_2019_0000649,0
2.7411107135083003e-05,0.00012296771265901023,6.199801258527815e-06,1.1527802041426395e-05,2.3254497619404824e-05,5.489472583454452e-05,5.710806719229379e-06,1.6919162848389137e-05,6.623660128687095e-07,4.336784737239293e-06,10.5,mh_2019_0000858,0
1.8525448234585594e-05,7.770078374073237e-05,6.556495441939625e-06,1.339470243103003e-05,9.477480057006648e-06,3.478451768562552e-05,3.372243053811159e-06,6.766046094046006e-06,8.966426933668326e-08,1.554709316360029e-07,9.5,mh_2019_0001209,0
3.007913562916268e-05,6.611386229641303e-05,8.143165518023109e-06,1.709698441978487e-05,2.0331655507241e-06,3.311408193617873e-06,2.1277534923836827e-06,5.044960719717414e-06,1.3677706684463363e-07,3.9933708162580025e-07,8.0,mh_2020_0000888,0
1.746567603625339e-05,6.134676912465722e-05,7.968215608052627e-06,2.688347191564823e-05,8.539933885958546e-06,1.4080356460677625e-05,1.4117315026055747e-06,2.3852462040224357e-06,6.622483439548034e-08,1.1291269798416275e-07,9.5,mh_2020_0000674,0
0.00034285213861313187,0.0016352566272213034,7.22654641747088e-05,0.0002910664950245165,1.4726403731746676e-05,5.122681412082946e-05,5.434564275629393e-06,1.2132407576877557e-05,2.868025849407737e-07,4.2744549539374824e-07,8.0,mh_2019_0002059,0
3.341677986544823e-05,0.00011319456818853858,7.878622100016737e-06,2.2386010629642114e-05,1.6660154351120128e-05,5.8719213366404167e-05,3.2540521455662524e-06,7.864101570776668e-06,1.0318930523246502e-07,1.9453322948488462e-07,10.0,mh_2019_0000799,0
3.213656086708054e-05,0.00011526809557216248,9.766348080911792e-06,2.5210405369269274e-05,1.9915781236392487e-05,6.255169304480331e-05,2.720383563820279e-06,3.982489791573906e-06,1.0916724959325881e-07,2.0910681217646936e-07,9.5,mh_2019_0000711,0
5.412406730833253e-05,0.0002671390189073424,1.929535119971619e-05,9.259012105334728e-05,4.2471554504230656e-06,9.989176156299095e-06,5.463024969199533e-06,1.1233264200751609e-05,4.225882310050121e-07,1.1635703477515108e-06,8.0,mh_2022_0000026,0
0.0006199248337927154,0.0018668599392215879,0.00017853152570100438,0.00031841140853684975,8.963523497292984e-05,0.00020292643795851884,3.418602604189395e-05,6.422676060100802e-05,3.6397756534513476e-07,7.877769348077044e-07,9.5,mh_2024_0003923,0
4.46706182694824e-05,0.00016429536099517986,1.5511635036360934e-05,4.821571284520104e-05,1.4699619276763742e-05,6.529250417665923e-05,3.893570143582757e-06,1.0528546947049595e-05,1.7867795947238598e-07,4.2841597625376295e-07,9.0,mh_2021_0000299,0
1.826008048261998e-05,9.327975874998295e-05,3.5765798669055737e-06,1.3939372469467288e-05,1.5400948706307021e-06,2.231893461603492e-06,1.5602654649968896e-06,2.6053476359496073e-06,7.091947543435714e-08,1.3688520154966452e-07,9.0,mh_2021_0000463,0
3.941766492894133e-05,0.0001110404114514312,1.0734783436298793e-05,4.486262471232176e-05,6.125101499772123e-06,1.784899144963109e-05,5.019604936739314e-06,9.771332893625241e-06,5.061493770913402e-07,1.2114076489860905e-06,10.0,mh_2024_0003843,0
5.37742423493995e-05,0.00028414681426698157,1.1313765657961694e-05,3.322820041268233e-05,5.678945119958852e-06,1.2475710137365095e-05,2.2288563968762015e-06,4.011368416637576e-06,4.241616269154504e-08,7.351688025671487e-08,8.0,ffh_2024_0000275,0
7.023836211362829e-06,1.746408377462093e-05,3.2636407960615943e-06,5.402208532445637e-06,4.80614588565273e-06,1.5057511691909205e-05,1.8868970155521286e-06,2.938002928168278e-06,9.787247591055595e-08,3.279259769157968e-07,9.5,mh_2019_0000139,0
