file_id,duration,n_flat_channels,alpha_peak,SNR_proxy_delta
mh_2024_0003990,1071.995,22,9.5,6.825051822281957e-06
mh_2020_0000876,1799.995,22,10.0,2.727561605709848e-05
mh_2019_0002438,971.995,22,9.0,1.8395944420451076e-05
mh_2020_0000426,1243.995,22,8.0,7.179953768124291e-05
mh_2024_0004139,1157.995,22,9.5,0.00010541736436933812
mh_2019_0001964,923.995,22,8.5,0.00015778228121658314
mh_2020_0000428,716.995,22,9.0,2.852220316024266e-05
mh_2021_0000371,1484.995,22,8.0,7.201343510837288e-05
mh_2019_0000029,748.995,22,9.0,1.7704392275809145e-05
mh_2018_0000046,695.995,22,9.5,1.7341311451257507e-05
mh_2020_0000483,1619.995,22,8.5,5.238028130711618e-06
mh_2019_0002126,1026.995,22,8.0,3.739102061098595e-05
mh_2024_0004011,1447.995,22,9.5,3.53447331764254e-05
mh_2019_0001769,899.995,22,10.0,0.0003455686710685484
mh_2020_0001200,1799.995,22,9.5,4.8487122428994905e-05
mh_2024_0003753,1426.995,22,9.0,8.746555844644848e-06
mh_2024_0003503,998.995,22,8.0,0.0008443636744982347
mh_2019_0001577,720.995,22,10.5,5.2446459536560225e-05
mh_2019_0001374,900.995,22,9.0,3.3399508584896185e-05
mh_2019_0000318,743.995,22,9.0,7.904187157010209e-05
mh_2019_0001309,669.995,22,10.0,0.0001451567285732818
mh_2020_0001242,1803.995,22,10.0,1.9980324762444085e-05
mh_2024_0004411,1082.995,22,9.5,1.9239711943300515e-06
mh_2019_0001521,907.995,22,9.5,7.300064031899196e-05
mh_2020_0000383,1579.995,22,9.5,1.7644959030724957e-05
mh_2020_0000362,793.995,22,9.0,1.2747943115625116e-05
mh_2024_0003828,1461.995,22,8.5,3.80940579393484e-05
mh_2019_0000157,730.995,22,9.0,1.0438064982315741e-05
mh_2024_0003674,915.995,22,8.5,1.1041324657406222e-05
mh_2020_0000260,795.995,21,8.5,0.0002295047228618259
mh_2019_0002289,1049.995,22,8.0,3.422768951967305e-05
mh_2024_0004074,1230.995,22,8.5,0.00017242457803988125
mh_2020_0000714,1807.995,22,8.0,3.385374446342864e-05
mh_2024_0003249,1306.995,22,8.0,5.159169973931231e-06
mh_2020_0000831,1534.995,22,10.0,8.249934760452779e-05
mh_2019_0002093,901.995,22,9.0,3.453307702764533e-05
mh_2024_0003590,953.995,22,8.0,6.21821802173759e-05
mh_2024_0003263,1416.995,22,9.5,6.560854829474084e-05
mh_2024_0004253,1363.995,22,8.0,7.655719261072344e-05
mh_2019_0000683,783.995,22,10.0,6.505418019279274e-05
mh_2021_0000729,852.995,22,9.5,0.0002905260142605699
mh_2020_0000740,1806.995,22,8.0,0.0002500371422391556
mh_2019_0001933,664.995,22,10.0,1.8904811297275787e-05
mh_2020_0000295,973.995,22,9.0,0.00013123491924237716
mh_2020_0001124,1809.995,22,8.0,5.209180238041363e-05
mh_2020_0000365,780.995,22,10.0,0.0001390134095572626
mh_2024_0004087,983.995,22,9.5,2.0011287315364848e-06
mh_2020_0000695,1719.995,22,9.5,0.00016569944957211185
mh_2019_0001805,660.995,21,8.0,0.0001506795052342882
mh_2019_0001898,779.995,22,9.5,6.580231707054506e-05
mh_2024_0003714,1030.995,22,11.5,8.627597084665477e-06
mh_2021_0000669,1284.995,22,10.5,4.3684356149580744e-05
mh_2024_0003732,720.995,22,8.0,2.5443120712613188e-05
mh_2021_0000288,1681.995,22,8.5,3.169646148221405e-05
mh_2019_0001879,933.995,21,10.5,1.2203541385560722e-05
ffh_2024_0000058,1519.995,22,8.0,0.00014055235462843697
mh_2019_0002334,886.995,22,9.0,9.566912843389404e-05
mh_2019_0000442,830.995,22,9.5,0.00020230480206857542
mh_2024_0003677,1025.995,22,8.0,0.0005827240736404445
mh_2020_0000571,853.995,22,9.5,1.1293337855396182e-05
mh_2021_0000021,1401.995,22,9.0,1.9810722293839453e-05
mh_2024_0003668,1276.995,22,9.0,0.0001533158650703176
mh_2024_0003645,918.995,21,9.5,1.4154541534473455e-05
mh_2024_0003648,795.995,21,8.0,0.00014613406507278342
mh_2020_0000338,903.995,21,10.5,1.7845345920917798e-05
mh_2020_0000366,727.995,21,8.0,8.942421184029248e-05
mh_2019_0000193,687.995,22,9.0,0.00024153433454233032
mh_2019_0000028,719.995,22,8.5,1.8419378667990733e-05
ffh_2024_0000109,1326.995,22,9.5,1.857800862802937e-05
mh_2020_0000435,1364.995,21,9.0,2.86219709207087e-05
mh_2019_0002244,841.995,22,8.0,3.360488595888157e-05
mh_2020_0000445,1058.995,22,8.5,1.4652616405868862e-05
mh_2019_0002273,808.995,22,9.5,8.629840322139149e-05
mh_2018_0000105,686.995,22,8.5,3.706735576844557e-05
mh_2020_0000580,813.995,22,10.5,3.177111744822592e-05
mh_2024_0003443,995.995,22,9.0,9.277651129272545e-05
mh_2019_0000969,696.995,22,9.5,9.943104505039978e-05
mh_2020_0000464,1140.995,22,10.0,0.0001325267434926258
mh_2020_0000197,945.995,22,9.5,8.829964712636607e-05
mh_2020_0000343,939.995,22,8.5,3.492428303751883e-05
mh_2020_0000347,1113.995,21,9.0,5.582891013266216e-05
mh_2024_0004223,1200.995,22,10.0,4.271755832166487e-06
mh_2024_0003867,815.995,22,9.0,6.272937572982462e-05
ffh_2024_0000127,1220.995,22,8.0,2.8334717250667073e-05
mh_2022_0000170,777.995,22,11.0,1.049156035350622e-05
mh_2019_0001277,779.995,22,8.0,8.19908687420243e-05
mh_2020_0000569,1091.995,22,8.0,6.715696751771669e-05
mh_2020_0000823,1401.995,22,8.0,0.00010708267569715577
mh_2020_0000052,848.995,22,9.5,5.1055072994712845e-05
mh_2024_0004242,913.995,22,8.5,0.00010620588882558536
mh_2020_0000034,771.995,22,9.5,5.0835078834571585e-06
mh_2020_0000770,1800.995,22,9.0,2.441189275322348e-05
mh_2019_0000567,825.995,22,11.5,1.9383287133385157e-05
mh_2024_0003761,983.995,22,8.0,3.431652224542172e-05
mh_2019_0000147,851.995,22,9.5,1.7003391358180963e-05
mh_2019_0002431,947.995,19,8.0,0.0007360247445020751
mh_2019_0001689,672.995,22,8.0,6.371769498635719e-05
mh_2019_0000063,883.995,22,8.0,4.8598196910250195e-05
mh_2020_0000086,771.995,22,9.5,0.0001223672969178657
mh_2022_0000046,661.995,22,10.5,5.293033344015957e-06
mh_2019_0000718,662.995,22,8.0,2.4670881994305505e-05
mh_2018_0000055,721.995,22,10.0,9.779863414727748e-06
ffh_2024_0000279,1204.995,22,8.0,0.00015459732103601594
mh_2024_0004175,1312.995,22,9.0,0.0001500922165986122
mh_2022_0000104,1215.995,22,9.5,8.079109336028832e-05
mh_2019_0001926,859.995,22,10.0,3.179571290974217e-05
mh_2019_0002371,826.995,22,9.5,4.8308996378788584e-05
mh_2020_0000923,858.995,22,8.0,0.00010542972538724426
mh_2024_0003600,1247.995,22,9.5,1.322789972628346e-05
mh_2019_0002242,840.995,22,9.5,3.134281374949588e-05
mh_2019_0002085,819.995,22,9.0,2.585318941798545e-05
mh_2020_0000921,1799.995,22,9.5,2.687692217742714e-05
mh_2019_0000239,696.995,22,11.0,2.7432059431025633e-05
mh_2024_0004129,1253.995,22,8.0,7.797667550126983e-05
mh_2021_0000488,1500.995,22,8.0,0.00031534242116506417
mh_2019_0001360,1052.995,22,9.5,1.792394303970344e-05
mh_2020_0000179,966.995,22,9.5,0.00027913450982821556
mh_2020_0000396,929.995,22,9.0,2.622756935129063e-06
mh_2020_0000368,1079.995,22,10.0,6.750054712655348e-06
mh_2021_0000309,1799.995,22,8.0,0.00047615101990474665
mh_2020_0000191,755.995,22,8.0,0.00032215822609971725
mh_2024_0003569,1138.995,22,8.5,3.375037418486609e-05
mh_2019_0001928,659.995,22,8.0,8.728923499863135e-05
mh_2021_0000446,1776.995,22,8.0,8.384853205483121e-05
mh_2019_0001908,779.995,22,10.0,5.937084705094028e-05
mh_2024_0003479,1092.995,22,8.0,0.00011073433444193273
mh_2020_0000054,1168.995,22,9.5,8.301230126190204e-06
mh_2019_0000274,1169.995,22,9.5,3.26004444912362e-05
mh_2022_0000405,1213.995,22,8.0,3.243932795163858e-05
mh_2020_0000866,1728.995,22,9.0,6.593377759723008e-05
mh_2019_0000949,997.995,22,8.0,0.0001070238876563514
mh_2019_0000775,700.995,22,11.0,1.3983530226510157e-05
mh_2024_0003693,1127.995,22,8.0,2.1465168897725177e-05
mh_2020_0000277,890.995,21,10.5,0.0001537025475226896
mh_2019_0000611,760.995,22,9.0,3.149795985825992e-05
mh_2019_0001299,1122.995,22,9.5,8.089689787703281e-05
mh_2019_0000393,773.995,22,8.0,2.9661274001208197e-05
mh_2019_0001414,779.995,22,8.0,3.447772586916029e-05
mh_2019_0001757,1012.995,21,10.5,4.9552945230199934e-05
mh_2020_0000543,976.995,22,9.0,0.00014481936996601355
mh_2019_0002313,1168.995,22,10.0,2.6195458350340964e-05
mh_2019_0001264,917.995,22,10.0,3.276897154982647e-05
mh_2019_0000665,723.995,22,8.0,6.570243601633252e-05
mh_2020_0000848,1800.995,22,8.0,0.00011574939837667433
mh_2024_0004133,1019.995,22,8.0,0.0003273942712777252
mh_2019_0000229,669.995,22,8.0,7.345507843929038e-06
mh_2019_0000695,701.995,22,9.0,4.393290937514707e-05
mh_2022_0000064,1015.995,21,9.0,0.0006591398384687468
mh_2020_0001014,1800.995,22,10.5,4.452087783340614e-06
mh_2024_0004103,1032.995,21,8.0,2.2491848272086253e-05
mh_2020_0000053,1057.995,22,10.0,2.0856245572238476e-05
mh_2019_0002268,1125.995,22,9.5,7.027283231380004e-05
mh_2019_0001949,1056.995,22,9.0,6.485854817538469e-05
mh_2020_0000115,723.995,22,8.0,0.0004179595962978859
mh_2020_0000390,827.995,22,9.0,6.2098491501056886e-06
mh_2021_0000786,1457.995,22,9.0,0.0003211896321729088
mh_2024_0003879,1154.995,22,10.5,3.280661905708164e-05
mh_2019_0002125,779.995,22,9.0,2.07583377331652e-05
mh_2020_0000804,1803.995,22,9.0,7.05278736802228e-05
mh_2020_0000276,1011.995,22,9.0,1.8713243797196405e-05
mh_2019_0002347,1187.995,22,10.0,1.5135836612531464e-05
mh_2022_0000012,1039.995,22,9.5,1.8661439747511174e-05
mh_2021_0000298,1442.995,21,8.0,0.0005169052485241013
mh_2019_0001566,759.995,22,8.0,1.6947288272038715e-05
mh_2019_0000303,893.995,22,9.0,0.00018811378218889176
mh_2022_0000127,1801.995,22,8.5,1.2849218410238805e-05
mh_2020_0000808,1799.995,22,9.0,2.0609839789964367e-05
mh_2021_0000722,1610.995,22,8.5,5.08658688167279e-05
mh_2020_0000327,945.995,21,8.0,0.00010014649830695889
mh_2020_0000370,753.995,22,8.5,0.0003912013949368148
mh_2019_0002025,720.995,22,9.0,2.2843601232792727e-05
mh_2024_0003312,962.995,22,9.0,7.066139350068091e-05
mh_2020_0001206,1740.995,22,8.5,4.6909152307794504e-05
mh_2022_0000161,1419.995,22,8.0,1.1784164595386487e-05
mh_2019_0002190,1020.995,22,8.5,1.6953182639099847e-05
mh_2019_0001526,908.995,22,9.5,1.8448082101816092e-05
mh_2019_0002108,839.995,22,8.5,2.7840556818519764e-05
mh_2019_0001551,766.995,22,10.0,1.3569363028062247e-05
mh_2019_0001325,1070.995,22,10.0,1.2250193768797548e-05
mh_2019_0000399,1217.995,22,10.0,7.865256008345869e-05
mh_2024_0003781,1127.995,22,8.0,1.2067044861179802e-05
mh_2019_0001771,799.995,22,9.0,3.229917796698784e-05
mh_2019_0001159,683.995,22,8.0,2.9373606227489806e-05
mh_2020_0000336,879.995,22,9.5,4.778263663863994e-06
mh_2019_0001741,881.995,22,8.0,0.00019191290887356926
mh_2021_0000642,1500.995,22,8.0,3.332458015767504e-05
mh_2024_0003381,1418.995,22,9.5,9.529121845417368e-06
mh_2019_0002192,1199.995,22,8.0,1.8022030196768515e-05
mh_2020_0000412,1081.995,22,9.5,3.610759419124357e-05
mh_2021_0000213,1347.995,22,8.0,0.00011982309169582778
ffh_2024_0000262,1325.995,22,8.0,1.611333626630046e-05
mh_2020_0001187,1425.995,22,8.0,0.00026852155677663735
mh_2019_0000694,710.995,22,8.5,1.408565598829974e-05
mh_2024_0003278,975.995,22,9.0,6.388639092368587e-05
mh_2020_0000172,862.995,22,11.0,2.6022076023896606e-05
mh_2020_0000099,730.995,22,8.5,4.777736130536528e-05
mh_2020_0000231,753.995,22,11.0,6.807616689969584e-05
mh_2019_0001663,1095.995,22,10.0,6.4273904509319645e-06
mh_2024_0003302,685.995,22,9.5,9.180152377366538e-06
mh_2024_0003928,999.995,22,8.0,7.2439731828047575e-06
mh_2024_0004353,1108.995,22,8.0,1.5916651859034336e-05
mh_2021_0000466,1559.995,22,8.0,0.00021275843935418195
mh_2019_0002083,693.995,20,8.0,0.0005179835382057676
mh_2020_0000429,891.995,22,9.0,1.304705298504352e-05
mh_2019_0001901,851.995,22,8.0,6.178878989853489e-05
mh_2019_0001307,716.995,22,8.5,5.193821674460532e-05
mh_2020_0000415,761.995,22,9.5,2.0152119452579643e-05
mh_2019_0001700,1282.995,22,10.0,3.457224490057351e-05
ffh_2024_0000211,1567.995,22,9.5,5.4437073484827375e-05
mh_2021_0000623,1609.995,22,8.0,4.1646083398226294e-05
mh_2022_0000222,1230.995,21,8.0,5.889639118183426e-05
mh_2019_0000533,791.995,20,9.0,0.000814979108574084
mh_2022_0000158,905.995,22,9.5,7.627954219206442e-05
mh_2024_0004030,1199.995,22,8.0,6.335726308436479e-06
mh_2024_0003967,1600.995,22,8.0,4.6421798812822375e-05
mh_2019_0000031,682.995,22,9.5,0.0001533212767131309
mh_2020_0000535,986.995,22,11.5,1.4217859766116228e-05
mh_2018_0000008,1199.995,22,9.5,1.4707166234180269e-05
mh_2021_0000842,1201.995,22,8.0,9.019631512922842e-05
mh_2020_0000653,1038.995,22,10.0,2.0201904698815034e-05
mh_2019_0002208,1327.995,22,11.0,7.922508427390365e-06
mh_2019_0000158,660.995,22,10.0,2.3318521249047457e-05
mh_2019_0002377,869.995,22,9.5,2.950797343239455e-05
mh_2021_0000416,1761.995,22,10.0,2.7743389620645512e-05
mh_2020_0000238,839.995,22,8.0,2.4856508697857035e-05
mh_2020_0000044,690.995,22,9.0,1.6394811370311855e-05
mh_2020_0000671,1800.995,21,13.0,1.976696681133453e-05
mh_2019_0001410,722.995,22,8.0,1.2453589868090636e-05
mh_2020_0000413,1423.995,22,10.5,3.491643501921299e-05
mh_2020_0000299,873.995,22,8.0,1.414029872627806e-05
mh_2020_0001162,1799.995,22,9.5,0.00023742164280227864
mh_2022_0000165,1190.995,21,8.0,0.0005245351584517492
mh_2024_0003749,1013.995,21,8.0,0.0006683197675997477
ffh_2024_0000220,1681.995,22,8.0,5.9753088722350296e-05
mh_2019_0001523,1083.995,22,8.0,1.8872355022809773e-05
mh_2019_0001568,719.995,22,10.5,1.1734611127450841e-05
mh_2019_0000664,676.995,22,10.0,4.8379153545306e-05
mh_2019_0000745,798.995,22,10.0,2.1715048146277436e-05
mh_2020_0000136,694.995,22,11.5,2.774308924274214e-05
mh_2019_0000300,683.995,22,9.0,2.672530706087897e-05
mh_2024_0004229,1285.995,22,9.0,3.426082135790307e-05
mh_2024_0003750,799.995,22,8.0,3.863494817997272e-05
mh_2019_0001453,720.995,22,8.5,1.3913629178726389e-05
mh_2019_0001190,839.995,22,8.0,0.00034446682192755415
mh_2019_0000335,806.995,22,8.0,0.0002613571281671414
mh_2024_0003397,784.995,20,10.5,0.00077175800471531
ffh_2024_0000303,1384.995,22,8.0,6.402049314304672e-05
mh_2019_0001288,891.995,22,8.0,6.391963201179587e-06
mh_2019_0000738,731.995,22,8.5,3.1246888001579765e-05
mh_2019_0002179,873.995,22,9.0,2.0652911710314383e-05
mh_2024_0004160,1092.995,22,8.0,0.0005271925627447606
mh_2019_0001775,1027.995,21,9.5,2.3678591823198347e-05
mh_2024_0004315,1338.995,22,10.0,7.578549018535552e-06
mh_2019_0002000,794.995,22,10.0,3.194471591249915e-05
mh_2019_0002381,887.995,22,10.5,6.490097469197797e-05
mh_2021_0000210,1247.995,22,8.0,0.0003466558148192102
mh_2021_0000697,1745.995,22,8.5,6.425333786158402e-05
ffh_2024_0000203,1432.995,22,8.0,8.028466048378312e-05
mh_2019_0002213,961.995,22,10.5,6.888290796644024e-05
mh_2020_0000271,939.995,22,8.5,1.212620218941339e-05
mh_2024_0003490,1080.995,12,8.0,0.0016629820144242436
mh_2019_0000696,721.995,22,9.5,4.694814808703095e-05
mh_2020_0000977,1658.995,22,9.0,5.356382915855672e-05
mh_2024_0004040,1206.995,22,9.0,7.615281976070473e-06
ffh_2024_0000091,1405.995,22,8.0,1.5897744254225866e-05
mh_2020_0000084,865.995,22,9.5,1.4320844401135406e-05
mh_2020_0000182,803.995,22,9.5,1.1159266351087942e-05
mh_2020_0000534,786.995,22,8.5,2.5108185289584315e-05
mh_2020_0000612,1801.995,22,8.0,4.188386279860668e-05
mh_2019_0000922,680.995,22,9.0,3.9875201682261705e-05
mh_2019_0001329,1019.995,22,10.5,2.3248826252732647e-05
mh_2020_0000584,899.995,22,8.5,0.00013114716739573667
mh_2020_0000582,1153.995,22,9.5,5.640212704754792e-05
mh_2024_0003512,1064.995,22,10.0,3.981658891390891e-06
mh_2019_0002365,845.995,22,12.5,4.0306919348558134e-05
mh_2019_0001257,720.995,22,8.5,2.36832597095078e-05
mh_2021_0000664,1804.995,22,8.5,1.9584141576546386e-05
mh_2024_0004141,1173.995,22,9.5,4.562365472665929e-06
mh_2020_0000350,671.995,22,8.0,0.0001823996075260361
mh_2019_0002331,931.995,22,9.5,5.54151742853862e-05
mh_2021_0000748,1740.995,22,8.5,2.073221089313926e-05
mh_2021_0000778,1200.995,22,8.0,0.00026761942892868773
mh_2020_0000588,899.995,22,9.5,3.2364094158311096e-05
mh_2019_0000074,898.995,22,10.5,7.493033831348685e-06
mh_2019_0001380,779.995,22,8.0,2.3233588173506074e-05
mh_2019_0001938,902.995,22,12.5,4.547615691440167e-05
mh_2021_0000454,1740.995,21,8.0,0.00029389720699348913
mh_2019_0001259,877.995,22,10.0,2.0851397564307444e-05
mh_2020_0001145,1802.995,22,10.0,0.0001419907234280464
mh_2020_0000134,959.995,22,8.0,2.194944892772001e-05
mh_2024_0004286,836.995,21,8.0,0.00020158425285964516
mh_2019_0000898,751.995,22,8.0,2.2517449102820306e-05
mh_2019_0002163,963.995,22,9.5,2.496316861158751e-05
mh_2019_0001424,982.995,22,8.0,7.77926014236345e-05
mh_2020_0001118,1799.995,22,8.5,0.0001597230333456285
mh_2020_0000144,816.995,22,9.0,6.045979890582073e-05
mh_2022_0000396,792.995,21,8.5,0.0002631051095205122
mh_2019_0001169,778.995,22,9.0,0.00016692707802351382
mh_2020_0000885,1802.995,22,9.5,2.978106203273877e-05
mh_2024_0004319,1058.995,22,9.5,7.900861661246572e-05
mh_2019_0000049,668.995,22,9.5,0.00016350082391425346
mh_2021_0000279,1739.995,22,8.5,1.6903142708995897e-05
mh_2019_0001086,741.995,22,10.5,2.9451691999859924e-05
mh_2019_0001701,971.995,22,8.0,1.0382787436954524e-05
mh_2019_0001960,967.995,22,9.0,4.716493502608736e-05
mh_2019_0002461,805.995,21,8.0,4.0695800442287683e-05
mh_2019_0002260,847.995,22,9.0,2.3778725120927446e-05
mh_2020_0000549,909.995,22,10.5,3.64901212503618e-05
mh_2019_0002341,827.995,22,10.5,8.71374265398318e-06
mh_2020_0000082,923.995,22,10.5,4.8198904257902906e-05
mh_2024_0003805,1802.995,22,10.5,2.9186101911610273e-05
mh_2019_0002027,973.995,22,10.0,4.502642177836196e-05
mh_2019_0002028,848.995,22,9.5,1.12275377189529e-05
mh_2019_0001489,1709.995,22,9.0,1.122319374046593e-05
mh_2024_0004388,832.995,22,8.5,4.486805943148978e-06
mh_2019_0001706,1653.995,22,9.5,0.00011545178375847074
mh_2024_0003885,850.995,22,10.5,0.00018797521628014354
mh_2022_0000350,1607.995,22,8.0,2.9827172222821156e-05
mh_2024_0003291,938.995,22,8.0,0.00017415331771607263
mh_2019_0001357,1049.995,22,8.0,7.816116478171853e-05
mh_2019_0002171,923.995,22,9.0,1.5043700918227933e-05
mh_2019_0000091,719.995,22,8.0,0.00038456717955363996
mh_2024_0004054,1221.995,22,8.0,8.380637221796587e-06
mh_2024_0003251,1014.995,22,8.0,8.471137324360689e-05
ffh_2024_0000218,1525.995,22,8.5,5.1869979263494324e-05
mh_2022_0000133,1804.995,22,10.5,4.1127027821256964e-05
mh_2020_0000246,854.995,22,9.5,4.811142745920851e-06
mh_2020_0000345,1507.995,22,9.0,1.0919044109594263e-05
mh_2024_0004385,1080.995,22,9.0,2.7964027476560044e-05
mh_2024_0003772,1746.995,22,9.0,2.850749837615921e-05
mh_2021_0000709,1806.995,22,8.0,1.3037990798505107e-05
mh_2024_0004152,900.995,22,8.0,1.0225976296323019e-05
mh_2019_0001349,887.995,21,8.0,0.00024727370597612966
mh_2024_0003815,957.995,22,8.0,4.059223924256245e-06
mh_2021_0000619,1199.995,22,8.0,0.00017836399320554348
mh_2020_0000240,1101.995,22,8.5,3.79011070518592e-05
mh_2020_0000897,1203.995,22,9.0,2.6461499967860572e-05
mh_2021_0000197,1799.995,22,8.0,0.0002035515468380861
mh_2019_0001539,741.995,22,10.0,2.2425764356981232e-05
mh_2019_0001358,997.995,21,11.0,4.4233724228132605e-05
mh_2019_0000952,780.995,22,10.5,1.6287270838853178e-05
mh_2024_0003998,1143.995,20,8.0,0.001200162280883594
mh_2024_0003354,998.995,22,8.5,6.048944911116846e-06
mh_2024_0004098,899.995,22,10.0,2.1448118045683104e-05
mh_2022_0000286,1199.995,22,9.5,6.909752670168756e-05
mh_2020_0000169,1270.995,22,8.0,2.0732783102335477e-05
mh_2019_0001974,1649.995,22,9.5,8.500889396994217e-06
mh_2019_0002420,773.995,22,9.5,3.35169420329371e-05
mh_2020_0001092,1799.995,22,9.5,3.0553279230606936e-05
mh_2019_0001808,883.995,22,8.0,1.3736037443187287e-05
mh_2024_0003368,1693.995,22,8.0,4.080947328878059e-05
mh_2024_0003863,1156.995,22,10.0,5.816861619783687e-06
mh_2024_0003497,1207.995,22,10.5,9.27175791810984e-05
mh_2021_0000674,1521.995,22,9.0,7.852484191024338e-05
mh_2020_0000631,903.995,22,8.0,6.482815690394762e-05
mh_2024_0004415,902.995,22,11.0,5.45523069750123e-06
ffh_2024_0000302,1573.995,22,12.0,1.0878547562603788e-05
mh_2019_0000060,737.995,22,8.0,5.135318520529445e-05
mh_2019_0002002,887.995,22,10.0,7.015464790546727e-05
mh_2021_0000127,1810.995,22,8.0,9.466013432370454e-05
mh_2019_0001336,1309.995,22,8.0,9.882153161607613e-06
mh_2019_0000321,1067.995,22,9.5,4.945229237124893e-05
mh_2024_0003903,997.995,22,9.5,3.333719255070087e-05
mh_2021_0000679,1504.995,22,10.0,6.354679035660833e-05
mh_2019_0001680,739.995,22,9.0,3.665465582801477e-05
mh_2019_0001852,826.995,22,8.0,0.00012251939901464866
mh_2024_0003308,851.995,21,9.5,0.00032608757431331514
mh_2022_0000098,1325.995,22,10.0,4.700030079292644e-05
mh_2019_0000651,805.995,22,8.5,1.2018875423285099e-05
mh_2022_0000056,1247.995,22,9.5,0.00012708473412242883
ffh_2024_0000283,1499.995,22,9.5,8.549340363313633e-05
mh_2019_0000563,827.995,22,9.5,4.3387343460321154e-05
mh_2024_0004252,1149.995,22,11.0,5.078444176040558e-06
mh_2024_0003444,976.995,22,11.0,2.7164442120214086e-06
mh_2022_0000367,1652.995,22,8.0,6.634318519699482e-05
mh_2020_0000085,899.995,22,8.0,5.271317120257933e-05
mh_2024_0004440,1219.995,22,8.0,0.00010551356349568133
mh_2019_0001981,901.995,22,10.5,1.2335519483916161e-05
mh_2019_0001779,981.995,22,9.0,6.839794608254667e-05
mh_2024_0004391,1027.995,22,9.0,1.0440957476693962e-05
mh_2019_0001438,898.995,22,9.0,6.723764614573476e-05
mh_2019_0002435,1802.995,22,8.0,6.0729734124757e-05
mh_2020_0000590,892.995,22,8.5,1.5805266829024376e-05
mh_2020_0000906,1799.995,22,8.0,0.00022333962416987765
mh_2024_0004159,948.995,21,9.5,0.0005661949320937445
mh_2020_0000817,1499.995,22,9.5,2.8053349226044805e-05
mh_2019_0001138,772.995,22,10.0,5.7892375135214986e-05
mh_2021_0000146,1513.995,22,9.5,7.349766028116483e-05
mh_2020_0000213,815.995,22,8.0,6.123020656206476e-05
mh_2020_0000357,1035.995,22,8.0,1.3264417138854605e-05
